Project Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Plan Name,Bedrooms,Bathrooms,Floors,Garages,Unit Size,Current List Price,Last Update Date,Plan Universal ID,Period,Period Price,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001YgzhCAC,Sunrise Lake,Bridgenorth Homes,,Active,,,Newport,3,2.50,2,2,2338,363490,4/29/2026,aAa3x000000grr3CAA,5/12/2022,358490.00,Non Active Adult,46163,New Palestine,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,New Palestine Elementary School,8,New Palestine Jr High School,8,New Palestine High School,10,,39.73229,-85.88604
aAf3x000001YZF2CAO,Kimblewick/Churchill,Del Webb,PulteGroup Inc.,Active,,,Stardom,2,2.50,1,3,2213,540990,5/13/2026,aAa3x000000cWSnCAM,10/5/2022,469990.00,Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00812,-86.20483
aAf3x000001WTNDCA4,Silo Ridge/SF,M/I Homes,,Active,,,Mackey II,2,2.00,1,2,1603,374990,5/13/2026,aAa3x000000ZlZXCA0,2/20/2025,369990.00,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
aAf3x000001WTNDCA4,Silo Ridge/SF,M/I Homes,,Active,,,Kensington Basement,4,2.50,2,3,3382,565490,5/13/2026,aAa3x000000ZlZTCA0,5/13/2026,565490.00,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
aAfPc000001r4ZhKAI,East Street Towns,Lennar,,Active,,,Lockerbie V,3,2.50,3,2,1710,353995,5/12/2026,aAaPc000000zdzfKAA,11/6/2025,358995.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.05821,-86.12448
aAfPc0000019MldKAE,Courtyards of TowneRun,EPCON Communities,,Active,,,Cambridge,2,2.50,2,2,1349,389900,5/28/2026,aAaPc000000diA1KAI,4/26/2025,389900.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.02155,-86.19552
aAf3x000001QeGfCAK,Berry Chase,M/I Homes,,Active,,,Glendale,4,2.50,2,2,3152,468990,5/25/2026,aAaPc000000TWSGKA4,1/9/2025,459990.00,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Sugar Grove Elementary School,6,Center Grove Middle School North,8,Center Grove High School,10,,39.60149,-86.17949
aAf2T000001UM5RSAW,Bluffs at Youngs Creek,Arbor Homes,Clayton Properties Group,Active,,,Bradford,3,2.00,1,0,1613,276995,3/31/2026,aAa2T000000c7mcSAA,8/28/2023,265995.00,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Custer Baker Intermediate School; Creekside Elementary School,7; 6,Franklin Community Middle School,7,Franklin Community High School,6,,39.46475,-86.06519
aAf2T000001UM5RSAW,Bluffs at Youngs Creek,Arbor Homes,Clayton Properties Group,Active,,,Norway,5,2.50,2,2,2961,337995,3/31/2026,aAa2T000000c7mdSAA,10/19/2024,337995.00,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Custer Baker Intermediate School; Creekside Elementary School,7; 6,Franklin Community Middle School,7,Franklin Community High School,6,,39.46475,-86.06519
aAf3x000001WgrLCAS,Northwood Haven,Arbor Homes,Clayton Properties Group,Active,,,Bradford,3,2.00,1,0,1613,295995,5/28/2026,aAa3x000000UQk2CAG,3/5/2026,295995.00,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.77638,-86.49500
aAf3x000001Qh4yCAC,Scottsdale Estates,Arbor Homes,Clayton Properties Group,Active,,,Juniper,4,2.50,2,2,1760,325995,5/21/2026,aAaPc00000087XYKAY,3/30/2024,304995.00,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Pleasant Crossing Elementary,7,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.55660,-86.14305
aAf3x000001WbpECAS,Preserve at Brookside,Bridgenorth Homes,,Active,,,McKinley,2,2.00,1,2,1931,405990,5/22/2026,aAaPc0000007LSjKAM,11/18/2024,402490.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.91258,-85.92031
aAf3x000001WjZmCAK,Monon Corner/Arbor,Arbor Homes,Clayton Properties Group,Active,,,The Norway,5,2.50,2,2,2961,418995,5/10/2026,aAa3x000000UWSVCA4,1/9/2025,415995.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.08126,-86.16478
aAf3x000001WjZmCAK,Monon Corner/Arbor,Arbor Homes,Clayton Properties Group,Active,,,The Spruce,4,2.50,2,2,2343,385995,5/10/2026,aAa3x000000UWSaCAO,4/18/2025,382995.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.08126,-86.16478
aAfPc000001NUw5KAG,Finch Creek by Del Webb/Discovery,Del Webb,PulteGroup Inc.,Active,,,Vista,2,2.00,1,2,1622,356990,3/31/2026,aAaPc000000ZNY1KAO,1/20/2026,346990.00,Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.01651,-85.92586
aAfPc000001FoAPKA0,Copperleaf at Finch Creek,Lennar,,Active,,,Ironwood,5,3.00,2,2,2460,435995,5/25/2026,aAaPc000000kRQfKAM,1/23/2026,422995.00,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.02172,-85.93493
aAf3x000001WgrLCAS,Northwood Haven,Arbor Homes,Clayton Properties Group,Active,,,Ashton,3,2.00,1,2,1354,280995,5/28/2026,aAa3x000000UQjyCAG,10/16/2025,280995.00,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.77638,-86.49500
aAfPc000001LR7tKAG,Easton/Central,Lennar,,Active,,,Shafer,2,2.00,1,2,2015,399995,4/25/2026,aAaPc000000elIHKAY,1/1/2026,399995.00,Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,River Birch Elementary; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.76793,-86.43780
aAf3x000001Ye5CCAS,Kimblewick/Keeneland,Del Webb,PulteGroup Inc.,Active,,,Meadow,2,2.00,1,2,1504,369990,5/6/2026,aAa3x000000cWSfCAM,12/23/2021,317990.00,Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00812,-86.20483
aAf3x000001WXjRCAW,Cedar Ridge,Fischer Homes,,Active,,,Jensen,4,2.50,2,2,2794,366990,5/25/2026,aAa3x000000U0whCAC,1/12/2026,366990.00,Non Active Adult,46052,Lebanon,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Central Elementary School,9,Lebanon Middle School,5,Lebanon Senior High School,9,,40.05570,-86.45563
aAf2T000001UM5RSAW,Bluffs at Youngs Creek,Arbor Homes,Clayton Properties Group,Active,,,Palmetto,4,2.50,2,2,2580,319995,3/31/2026,aAa3x000000YX0rCAG,11/8/2024,319995.00,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Custer Baker Intermediate School; Creekside Elementary School,7; 6,Franklin Community Middle School,7,Franklin Community High School,6,,39.46475,-86.06519
aAf3x000001Qev2CAC,Centre Place/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Holcombe,4,2.50,2,2,2356,367000,5/29/2026,aAaPc00000065Z3KAI,7/28/2025,367000.00,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Sheridan Community Schools,Sheridan Elementary School,7,Sheridan Middle School,8,Sheridan High School,8,,40.14310,-86.21876
aAf3x000001QYOMCA4,Trescott Gardens,Drees Homes,,Active,,,DAWSON,3,2.00,1,2,1986,423900,5/22/2026,aAaPc000001IvxhKAC,5/20/2023,423901.00,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Plainfield Community Sch Corp,Clarks Creek Elementary,5,Plainfield Com Middle School,8,Plainfield High School,9,,39.67444,-86.40719
aAf3x000001Ye5CCAS,Kimblewick/Keeneland,Del Webb,PulteGroup Inc.,Active,,,Meadow,2,2.00,1,2,1504,369990,5/6/2026,aAa3x000000cWSfCAM,10/20/2022,344990.00,Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00812,-86.20483
aAf2T000000sgDhSAI,Lancaster/Townhomes,Pulte Homes,PulteGroup Inc.,Active,,,Ashton,3,2.50,2,2,1858,320000,5/22/2026,aAa3x000000gtHcCAI,4/30/2024,324990.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.05728,-86.17071
aAf3x000001WTU0CAO,Sawyer Walk,M/I Homes,,Active,,,Drake,4,2.50,2,3,2889,453990,5/29/2026,aAaPc000000U1JhKAK,11/20/2023,446990.00,Non Active Adult,46106,Bargersville,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Maple Grove Elementary School,8,Center Grove Middle School Central,8,Center Grove High School,10,,39.52297,-86.17236
aAf2T000001ULX7SAO,Mt Vernon North,D.R. Horton,"D.R. Horton, Inc.",Active,,,Henley,5,3.00,2,2,2600,382900,4/25/2026,aAaPc000000D4q3KAC,7/29/2024,407000.00,Non Active Adult,46040,Fortville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,Fortville Elementary School,7,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.91192,-85.84315
aAf3x000001QbLDCA0,Lone Pine Farms/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Harmony,3,2.00,1,2,1503,335900,5/14/2026,aAaPc000000DEByKAO,9/25/2025,333000.00,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Maple Grove Elementary School,8,Center Grove Middle School Central,8,Center Grove High School,10,,39.56209,-86.14764
aAf3x000001QbssCAC,Hidden Hills,Taylor Morrison,,Active,,,Legacy 1942,3,2.00,1,2,1942,370000,5/18/2026,aAaPc000000YZJyKAO,7/18/2023,349000.00,Non Active Adult,46167,Pittsboro,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,North West Hendricks Schools,Pittsboro Elementary; Pittsboro Primary School,9; 0,Tri-West Middle School,9,Tri-West Senior High School,9,,39.87140,-86.45638
aAf3x000000UOUyCAO,Bridle Oaks,Pulte Homes,PulteGroup Inc.,Active,,,Newberry,4,2.50,2,2,2376,372990,5/7/2026,aAa3x000000TqXvCAK,7/2/2025,370990.00,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.99164,-86.34494
aAf3x000001Qf83CAC,Hobbs Station,Taylor Morrison,,Active,,,Monel,3,2.50,2,2,1904,350500,4/17/2026,aAa3x000000ZxWrCAK,9/15/2023,352500.00,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Cedar Elementary School; Avon Intermediate School West,7; 7,Avon Middle School South,10,Avon High School,10,,39.72184,-86.35653
aAf3x000001WdR1CAK,Grantham,David Weekley Homes,,Active,,,Woodson,4,3.50,2,3,2972,646990,4/14/2026,aAaPc000000DEB2KAO,12/15/2025,639990.00,Non Active Adult,46038,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Riverside Intermediate School; New Britton Elementary School,10; 7,Riverside Jr High,8,Fishers High School,10,,39.96160,-86.01752
aAf3x000001WmjKCAS,Sagebrook West/SF,M/I Homes,,Active,,,Glendale Slab,4,2.50,2,2,3152,419990,3/30/2026,aAa3x000000UpYACA0,9/14/2024,445990.00,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.69289,-85.97854
aAf3x000001WrROCA0,Wood Preserve,Arbor Homes,Clayton Properties Group,Active,,,Palmetto,4,2.50,2,2,2580,296995,5/28/2026,aAa3x000000Yfk9CAC,5/28/2025,296995.00,Non Active Adult,46181,Trafalgar,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Nineveh-Hensley-Jackson United,Indian Creek Intermediate School; Indian Creek Elementary School,7; 0,Indian Creek Middle School,7,Indian Creek Sr High School,6,,39.41924,-86.15678
aAf3x000001WXjRCAW,Cedar Ridge,Fischer Homes,,Active,,,Wesley,3,2.50,2,2,1842,337990,5/25/2026,aAa3x000000U0wbCAC,9/12/2024,327990.00,Non Active Adult,46052,Lebanon,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Central Elementary School,9,Lebanon Middle School,5,Lebanon Senior High School,9,,40.05570,-86.45563
aAfPc000000reB8KAI,Abbott Commons/Venture,Lennar,,Active,,,Broadmoor,4,2.50,2,2,2011,396995,5/29/2026,aAaPc000000TWRSKA4,3/5/2025,432995.00,Non Active Adult,46037,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.98846,-85.89194
aAfPc000001EjxZKAS,White Oak Estates,Drees Homes,,Active,,,SHELBURN,3,2.50,1,2,2294,602900,5/20/2026,aAaPc000000Wfb7KAC,2/10/2025,602900.00,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Sycamore Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.79188,-86.39403
aAfPc000001FoAPKA0,Copperleaf at Finch Creek,Lennar,,Active,,,Valencia,5,3.50,2,3,3054,474995,5/25/2026,aAaPc000000kRQdKAM,1/14/2026,453995.00,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.02172,-85.93493
aAfPc000001j1PBKAY,Ravinia/Venture,Lennar,,Active,,,Paddington,5,3.50,2,3,3020,492995,5/19/2026,aAaPc000000zdzaKAA,4/21/2026,484995.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Maple Glen Elementary,9; 8,Westfield Middle School,9,Westfield High School,10,,40.02861,-86.19191
aAf3x000001QbssCAC,Hidden Hills,Taylor Morrison,,Active,,,Legacy 2307,3,2.50,2,2,2307,360000,5/18/2026,aAaPc000000LA9FKAW,4/4/2025,344000.00,Non Active Adult,46167,Pittsboro,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,North West Hendricks Schools,Pittsboro Elementary; Pittsboro Primary School,9; 0,Tri-West Middle School,9,Tri-West Senior High School,9,,39.87140,-86.45638
aAfPc000001F5I9KAK,Parkview Village,D.R. Horton,"D.R. Horton, Inc.",Active,,,Chatham,4,2.00,1,2,1771,324900,4/23/2026,aAaPc000000oiqyKAA,4/23/2026,324900.00,Non Active Adult,46140,Cumberland,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,Sugar Creek Elementary School,6,New Palestine Jr High School,8,New Palestine High School,10,,39.77823,-85.93275
aAf3x000001WdR1CAK,Grantham,David Weekley Homes,,Active,,,Maidenhair,3,2.50,1,3,2413,595990,4/14/2026,aAa3x000000UmIuCAK,2/5/2025,576990.00,Non Active Adult,46038,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Riverside Intermediate School; New Britton Elementary School,10; 7,Riverside Jr High,8,Fishers High School,10,,39.96160,-86.01752
aAf3x000001WXjRCAW,Cedar Ridge,Fischer Homes,,Active,,,Cumberland,3,2.00,2,2,2439,353990,5/25/2026,aAa3x000000U0wgCAC,11/7/2024,353990.00,Non Active Adult,46052,Lebanon,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Central Elementary School,9,Lebanon Middle School,5,Lebanon Senior High School,9,,40.05570,-86.45563
aAfPc000000BqGDKA0,Colonnade/ Town Series,Taylor Morrison,,Active,,,Metro,3,2.50,3,2,2472,343000,5/23/2026,aAaPc0000002lhBKAQ,1/28/2025,342000.00,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.89157,-85.91249
aAfPc000001lT7dKAE,The Towns,Estridge Homes,,Active,,,The Spencer,2,2.50,2,2,1583,388000,5/7/2026,aAaPc000000pnWXKAY,5/7/2026,388000.00,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Maple Glen Elementary,9; 8,Westfield Middle School,9,Westfield High School,10,,40.03976,-86.18435
aAfPc000000zk2jKAA,Bo-Mar Estates/ SF,Olthof Homes,,Active,,,Sedona,4,2.50,2,2,2444,431400,5/23/2026,aAaPc000000O6HBKA0,2/13/2025,416200.00,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Cedar Elementary School; Avon Intermediate School West,7; 7,Avon Middle School South,10,Avon High School,10,,39.72793,-86.36178
aAfPc000001rtRSKAY,Cooks Corner,Arbor Homes,Clayton Properties Group,Upcoming,,,Cooper,4,2.50,2,0,2813,315995,4/27/2026,aAaPc000001HTSjKAO,4/27/2026,315995.00,Non Active Adult,46140,Greenfield,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Greenfield-Central Com Schools,Weston Elementary School; Greenfield Intermediate School,5; 5,Greenfield Central Junior High School,6,Greenfield-Central High School,7,,39.79849,-85.81656
aAf3x000001QeGfCAK,Berry Chase,M/I Homes,,Active,,,Ainsley II Basement,4,2.50,2,2,3160,563490,5/25/2026,aAaPc000000P11lKAC,3/24/2025,549490.00,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Sugar Grove Elementary School,6,Center Grove Middle School North,8,Center Grove High School,10,,39.60149,-86.17949
aAf3x000001QeGfCAK,Berry Chase,M/I Homes,,Active,,,Columbia Basement,4,2.50,2,2,2878,534490,5/25/2026,aAaPc000000P11qKAC,3/24/2025,520490.00,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Sugar Grove Elementary School,6,Center Grove Middle School North,8,Center Grove High School,10,,39.60149,-86.17949
aAf3x000001QNemCAG,The Cove,Fischer Homes,,Active,,,Wilmington,2,2.00,1,2,1725,423990,4/30/2026,aAa3x000000ZiVaCAK,8/8/2023,412990.00,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.96309,-85.89215
aAf3x000001QNemCAG,The Cove,Fischer Homes,,Active,,,Leland,4,2.50,2,2,3045,697990,4/30/2026,aAa3x000000ZiVsCAK,1/16/2026,692990.00,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.96309,-85.89215
aAf3x000001QNemCAG,The Cove,Fischer Homes,,Active,,,Wyatt,4,2.50,2,0,2731,522990,4/30/2026,aAa3x000000ZiVmCAK,9/18/2025,534990.00,Non Active Adult,46040,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.96309,-85.89215
