Project Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Plan Name,Bedrooms,Bathrooms,Floors,Garages,Unit Size,List Price,Last Update Date,Plan Universal ID,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001WYwsCAG,Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Henley,5,3.00,2,2,2600,398900,5/29/2026,aAa3x000000Zj3vCAC,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00540,-86.34623
aAf3x000001YZF2CAO,Kimblewick/Churchill,Del Webb,PulteGroup Inc.,Active,,,Stellar,2,2.50,1,3,2421,550990,5/13/2026,aAa3x000000cWSoCAM,Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.00812,-86.20483
aAf3x000001Qeu9CAC,Fields at Sugar Creek,D.R. Horton,"D.R. Horton, Inc.",Active,,,Holcombe,4,2.50,2,2,2356,397000,5/8/2026,aAaPc000000AG8LKAW,Non Active Adult,46163,New Palestine,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,New Palestine Elementary School,8,New Palestine Jr High School,8,New Palestine High School,10,,39.72423,-85.89985
aAfPc000000JoBEKA0,Courtyards of Russell Oaks,EPCON Communities,,Active,,,Verona,3,3.00,1,2,2481,621900,5/29/2026,aAaPc0000013NVqKAM,Non Active Adult,46077,Zionsville,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Zionsville Community Schools,Stonegate Elementary; Zionsville West Middle School,8; 8,Zionsville West Middle School,8,Zionsville Community High School,10,,39.94980,-86.29671
aAfPc000001vB07KAE,Finley Creek,Pulte Homes,PulteGroup Inc.,Upcoming,,,Waverly,4,2.50,2,2,3290,,5/19/2026,aAaPc000001GtpZKAS,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06792,-86.18552
aAfPc000001yvnlKAA,Wood Wind Landing,Fischer Homes,,Active,,,Winslow,3,2.50,1,2,2690,779990,5/19/2026,aAaPc000001FiH2KAK,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Shamrock Springs Elementary School,9; 8,Westfield Middle School,9,Westfield High School,10,,40.02774,-86.19140
aAf3x000001WTU0CAO,Sawyer Walk,M/I Homes,,Active,,,Cheswicke II Basement,3,2.00,1,2,2191,516490,5/29/2026,aAaPc000000U1JcKAK,Non Active Adult,46106,Bargersville,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Maple Grove Elementary School,8,Center Grove Middle School Central,8,Center Grove High School,10,,39.52297,-86.17236
aAf3x000001QVVICA4,Carramore,Drees Homes,,Active,,,ALDEN,4,2.50,2,2,3055,633900,5/13/2026,aAa3x000000ZZNYCA4,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.07796,-86.16111
aAfPc000001gSKzKAM,Langdon Crossing,Arbor Homes,Clayton Properties Group,Active,,,Empress,5,2.50,2,2,3198,356995,3/12/2026,aAaPc0000015fE0KAI,Non Active Adult,46030,Arcadia,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Heights School Corp,Hamilton Heights Middle School; Hamilton Heights Elementary School,8; 6,Hamilton Heights Middle School,8,Hamilton Heights High School,8,,40.16554,-86.02772
aAfPc0000019ebxKAA,Noble Heights Venture,Lennar,,Active,,,Alan,3,2.00,1,2,1673,326490,4/29/2026,aAaPc000001AqMXKA0,Non Active Adult,46221,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Decatur Township,West Newton Elementary School,5,Decatur Middle School,3,Decatur Central High School,3,,39.65265,-86.31888
aAf3x000001WdR1CAK,Grantham,David Weekley Homes,,Active,,,Maidenhair,3,2.50,1,3,2413,595990,4/14/2026,aAa3x000000UmIuCAK,Non Active Adult,46038,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Riverside Intermediate School; New Britton Elementary School,10; 7,Riverside Jr High,8,Fishers High School,10,,39.96160,-86.01752
aAf3x000001WVDTCA4,Townes at Kennedy-King,Onyx+East,,Active,,,Tannin Terrace,2,2.50,3,1,1300,339900,5/15/2026,aAa3x000000TyyCCAS,Non Active Adult,46202,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Indianapolis Public Schools,Thomas D. Gregg School 15; Brookside School 54,4; 4,Arlington Community Middle School,5,Arsenal Technical High School; George Washington Community High School...,1; 1,,39.79697,-86.14422
aAfPc000001lg6TKAQ,Grey Hawk,Lennar,,Active,,,Fletcher,2,2.00,1,2,1674,389995,5/28/2026,aAaPc000000zdzoKAA,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Plainfield Community Sch Corp,Van Buren Elementary School,8,Plainfield Com Middle School,8,Plainfield High School,9,,39.71743,-86.36907
aAfPc000001JC8FKAW,Highlands,Pulte Homes,PulteGroup Inc.,Active,,,Cardinal,4,2.50,2,2,1565,357990,5/19/2026,aAaPc000000fHNHKA2,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.98320,-86.35628
aAf3x000001Qf83CAC,Hobbs Station,Taylor Morrison,,Active,,,Babbitt,3,2.50,2,2,1722,343000,4/17/2026,aAa3x000000ZxWqCAK,Non Active Adult,46168,Plainfield,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Cedar Elementary School; Avon Intermediate School West,7; 7,Avon Middle School South,10,Avon High School,10,,39.72184,-86.35653
aAf3x000001WYwsCAG,Trailside,D.R. Horton,"D.R. Horton, Inc.",Active,,,Johnstown,5,3.50,2,3,3062,458900,5/29/2026,aAaPc000000SS1KKAW,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,40.00540,-86.34623
aAf3x000001QbssCAC,Hidden Hills,Taylor Morrison,,Active,,,Exclusives 3074,4,2.50,2,2,3074,451000,5/18/2026,aAaPc000000pZ4LKAU,Non Active Adult,46167,Pittsboro,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,North West Hendricks Schools,Pittsboro Elementary; Pittsboro Primary School,9; 0,Tri-West Middle School,9,Tri-West Senior High School,9,,39.87140,-86.45638
aAfPc000001liUyKAI,Whispering Pines,Pulte Homes,PulteGroup Inc.,Upcoming,,,Ivy,3,2.50,2,2,2819,,4/12/2026,aAaPc000001AZLhKAO,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Avon Intermediate School West; Pine Tree Elementary School,7; 7,Avon Middle School South,10,Avon High School,10,,39.76067,-86.41445
aAfPc000000p28VKAQ,Willow Ridge,Silverthorne Homes,Clayton Properties Group,Active,,,Truman,4,2.50,2,2,2343,342995,5/7/2026,aAaPc000000Un5GKAS,Non Active Adult,46163,New Palestine,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,New Palestine Elementary School,8,New Palestine Jr High School,8,New Palestine High School,10,,39.72820,-85.88640
aAfPc000001PrDRKA0,Eagle Manor,Lennar,,Active,,,Davidson,4,3.00,2,2,2170,361995,5/25/2026,aAaPc00000103SEKAY,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Township Com Sch Corp,,,,,Franklin Central High School,9,,39.69312,-86.01847
aAfPc000001F5I9KAK,Parkview Village,D.R. Horton,"D.R. Horton, Inc.",Active,,,Harmony,3,2.00,1,2,1503,304900,5/25/2026,aAaPc000000oiquKAA,Non Active Adult,46140,Cumberland,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,Sugar Creek Elementary School,6,New Palestine Jr High School,8,New Palestine High School,10,,39.77823,-85.93275
aAf3x000001Qev2CAC,Centre Place/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Lyndhurst,4,2.50,2,2,2904,382900,5/29/2026,aAaPc0000019di9KAA,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Sheridan Community Schools,Sheridan Elementary School,7,Sheridan Middle School,8,Sheridan High School,8,,40.14310,-86.21876
aAfPc000000eJU1KAM,Timbers Architectural SL,Lennar,,Active,,,3400,5,3.50,2,3,3564,680995,5/6/2026,aAaPc000000CbQnKAK,Non Active Adult,46062,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Noblesville Schools,Hinkle Creek Elementary School,8,Noblesville West Middle School,9,Noblesville High School,10,,40.06832,-86.06257
aAfPc000001htLdKAI,Sagebriar/Designer,Del Webb,PulteGroup Inc.,Active,,,Prosperity,2,2.00,1,2,1646,383990,5/19/2026,aAaPc000000VSo1KAG,Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Clark Elementary School,6,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.62684,-86.04309
aAfPc000001EjxZKAS,White Oak Estates,Drees Homes,,Active,,,ALDEN,4,2.50,2,2,3055,620900,5/20/2026,aAaPc000000WfeLKAS,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Sycamore Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.79188,-86.39403
aAf3x000001Wf1qCAC,Williams Run,Joyner Homes,,Active,,,Brighton,2,2.00,1,2,1510,282900,4/27/2026,aAa3x000000UJH3CAO,Non Active Adult,46140,Greenfield,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Greenfield-Central Com Schools,J B Stephens Elementary School; Maxwell Intermediate School,8; 6,Greenfield Central Junior High School,6,Greenfield-Central High School,7,,39.80744,-85.74553
aAf3x000001WdgGCAS,Fairview West,Olthof Homes,,Active,,,Olympia,4,2.50,2,2,2397,426400,4/6/2026,aAa3x000000Uiq9CAC,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Delaware Trail Elementary School,9,Brownsburg East Middle School,9,Brownsburg High School,10,,39.86584,-86.42391
aAf3x000001QP13CAG,Brookstone Crossings,Pulte Homes,PulteGroup Inc.,Active,,,Greenfield,4,2.50,2,2,3021,418990,5/12/2026,aAa3x000000ZgYtCAK,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Sycamore Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.77761,-86.35361
aAf3x000001WVQKCA4,Colere/TH,Onyx+East,,Active,,,Colere Fletcher,2,2.50,4,2,1876,445761,4/25/2026,aAa3x000000U2SwCAK,Non Active Adult,46203,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Indianapolis Public Schools,Thomas D. Gregg School 15; Brookside School 54,4; 4,Arlington Community Middle School,5,Arsenal Technical High School; George Washington Community High School...,1; 1,,39.75991,-86.13602
aAfPc000001iOMMKA2,Bridle Oaks South,Arbor Homes,Clayton Properties Group,Active,,,Bradford,3,2.00,1,0,1613,293995,5/29/2026,aAaPc0000018eTCKAY,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.98791,-86.34573
aAf3x000001WrROCA0,Wood Preserve,Arbor Homes,Clayton Properties Group,Active,,,Walnut,3,2.00,1,2,1228,237995,5/28/2026,aAa3x000000Yfk6CAC,Non Active Adult,46181,Trafalgar,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Nineveh-Hensley-Jackson United,Indian Creek Intermediate School; Indian Creek Elementary School,7; 0,Indian Creek Middle School,7,Indian Creek Sr High School,6,,39.41924,-86.15678
aAfPc0000011RtdKAE,Countryside Estates,Ryan Homes,NVR Inc.,Active,,,Aviano,3,2.00,1,2,1566,364990,5/7/2026,aAaPc000000c4yfKAA,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,Maple Elementary School; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.77736,-86.38764
aAfPc000001kkLpKAI,Colonnade,Drees Homes,,Active,,,ALDEN,4,2.50,2,2,3055,599900,5/1/2026,aAaPc000000sPZ3KAM,Non Active Adult,46055,Mccordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.88541,-85.91438
aAfPc000000bGErKAM,Parkside at Finch Creek/Landings,Pulte Homes,PulteGroup Inc.,Active,,,Dakota,4,2.50,2,2,2644,414990,5/19/2026,aAaPc000000bf5cKAA,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.03075,-85.93807
aAf3x000001QbssCAC,Hidden Hills,Taylor Morrison,,Active,,,Legacy 1942,3,2.00,1,2,1942,370000,5/18/2026,aAaPc000000YZJyKAO,Non Active Adult,46167,Pittsboro,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,North West Hendricks Schools,Pittsboro Elementary; Pittsboro Primary School,9; 0,Tri-West Middle School,9,Tri-West Senior High School,9,,39.87140,-86.45638
aAf3x000001WbpECAS,Preserve at Brookside,Bridgenorth Homes,,Active,,,Eisenhower,2,2.00,1,2,1511,369490,5/22/2026,aAaPc000000wM6bKAE,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.91258,-85.92031
aAfPc0000019eC9KAI,Peabody Farms West Cottage,Lennar,,Active,,,Trenton II,3,2.50,2,2,1703,322995,5/25/2026,aAaPc000000kZPNKA2,Non Active Adult,46075,Whitestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Lebanon Community School Corp,Perry Worth Elementary School,6,Lebanon Middle School,5,Lebanon Senior High School,9,,39.98811,-86.36139
aAfPc000000p28VKAQ,Willow Ridge,Silverthorne Homes,Clayton Properties Group,Active,,,Arthur,4,2.50,2,0,2606,353995,5/7/2026,aAaPc000000JYRkKAO,Non Active Adult,46163,New Palestine,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,New Palestine Community Schools,New Palestine Elementary School,8,New Palestine Jr High School,8,New Palestine High School,10,,39.72820,-85.88640
aAfPc000001ZeBhKAK,Honey Creek Farms/SL Architectural,Lennar,,Upcoming,,,3500,5,4.50,2,3,3582,,4/23/2026,aAaPc000001C1XdKAK,Non Active Adult,46143,Greenwood,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Center Grove Elementary School,7,Center Grove Middle School Central,8,Center Grove High School,10,,39.56905,-86.14219
aAfPc000001T95lKAC,Winterfield/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Harmony,3,2.00,1,2,1503,304900,4/8/2026,aAaPc000000e1ztKAA,Non Active Adult,46131,Franklin,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Franklin Community School Corp,Needham Elementary School; Custer Baker Intermediate School,7; 7,Franklin Community Middle School,7,Franklin Community High School,6,,39.51567,-86.03785
aAf3x000001WrROCA0,Wood Preserve,Arbor Homes,Clayton Properties Group,Active,,,Ironwood,3,2.50,2,2,1963,272995,5/28/2026,aAa3x000000YjnrCAC,Non Active Adult,46181,Trafalgar,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Nineveh-Hensley-Jackson United,Indian Creek Intermediate School; Indian Creek Elementary School,7; 0,Indian Creek Middle School,7,Indian Creek Sr High School,6,,39.41924,-86.15678
aAf3x000001QhjwCAC,Saddlebrook Farms North/Tradition,D.R. Horton,"D.R. Horton, Inc.",Active,,,Harmony,3,2.00,1,2,1503,303900,5/29/2026,aAaPc000000a5JgKAI,Non Active Adult,46184,Whiteland,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.55071,-86.07083
aAfPc000001lqsDKAQ,Pheasant Grove,Ryan Homes,NVR Inc.,Active,,,Grand Cayman,3,2.00,1,2,1533,289990,5/29/2026,aAaPc0000012paXKAQ,Non Active Adult,46122,Danville,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Danville Community School Corp,Danville Middle School; South Elementary School,8; 7,Danville Middle School,8,Danville Community High School,8,,39.74807,-86.55825
aAfPc000001dVUrKAM,Helm's Mill,M/I Homes,,Active,,,Akerman II,4,2.50,2,2,2469,384990,5/26/2026,aAaPc000000vqQqKAI,Non Active Adult,46055,McCordsville,Hancock,18059,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Mt Vernon Community Sch Corp,McCordsville Elementary School,6,Mt Vernon Middle School,6,Mt Vernon High School,8,,39.92796,-85.88460
aAf3x000001WdgGCAS,Fairview West,Olthof Homes,,Active,,,Harmony,2,2.00,1,2,1767,374500,4/6/2026,aAa3x000000Ua9jCAC,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Delaware Trail Elementary School,9,Brownsburg East Middle School,9,Brownsburg High School,10,,39.86584,-86.42391
aAf3x000001WdgGCAS,Fairview West,Olthof Homes,,Active,,,Hudson,3,2.00,1,2,1903,394000,4/6/2026,aAaPc000000CXD7KAO,Non Active Adult,46112,Brownsburg,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Brownsburg Community Sch Corp,Delaware Trail Elementary School,9,Brownsburg East Middle School,9,Brownsburg High School,10,,39.86584,-86.42391
aAfPc000001FoAPKA0,Copperleaf at Finch Creek,Lennar,,Active,,,Broadmoor,4,2.50,2,3,2011,406995,5/25/2026,aAaPc000000kRQeKAM,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Deer Creek Elementary,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,40.02172,-85.93493
aAf3x000001WTNDCA4,Silo Ridge/SF,M/I Homes,,Active,,,Kentmore,3,2.50,2,2,2070,427990,5/13/2026,aAa3x000000ZlZWCA0,Non Active Adult,46060,Noblesville,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Fall Creek Intermediate School; Deer Creek Elementary,9; 7,Fall Creek Junior High,7,Hamilton Southeastern High School,10,,40.03510,-85.94254
aAfPc000001cr7ZKAQ,Briar Creek Estates/Ph 2,Ryan Homes,NVR Inc.,Active,,,Hudson,4,2.50,2,2,2718,369990,5/29/2026,aAaPc000000iDj7KAE,Non Active Adult,46184,Whiteland,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Clark-Pleasant Com School Corp,Whiteland Elementary School,8,Clark Pleasant Middle School,7,Whiteland Community High School,5,,39.54531,-86.09131
aAf3x000001YghjCAC,Ridgefield,Davis Homes,,Active,,,Roosevelt,4,3.00,1,2,2196,279990,5/16/2026,aAa3x000000h1boCAA,Non Active Adult,46239,Indianapolis,Marion,18097,"Indianapolis-Carmel-Greenwood, IN",26900,IN,M S D Warren Township,Liberty Park Elementary School; Raymond Park Middle School (7-8),4; 4,Raymond Park Middle School (7-8),4,Warren Central High School,2,,39.72696,-86.03276
aAfPc000000RV02KAG,Cyntheanne Woods,Taylor Morrison,,Active,,,Brooklyn,3,2.50,2,2,2057,402000,5/2/2026,aAaPc0000009CuvKAE,Non Active Adult,46037,Fishers,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Hamilton Southeastern Schools,Hamilton Southeastern Jr High School; Southeastern Elementary School,9; 7,Hamilton Southeastern Jr High School,9,Hamilton Southeastern High School,10,,39.98344,-85.88072
aAfPc000001rcMjKAI,Welford at Easton Grey/Estates,Drees Homes,,Upcoming,,,ALDEN,4,2.50,2,2,3055,652900,4/12/2026,aAaPc0000015fCqKAI,Non Active Adult,46123,Avon,Hendricks,18063,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Avon Community School Corp,River Birch Elementary; Avon Intermediate School East,8; 6,Avon Middle School North,10,Avon High School,10,,39.77407,-86.43379
aAfPc000001qNZjKAM,Darlington Villas/Arbor,Arbor Homes,Clayton Properties Group,Active,,,Chestnut,3,2.00,1,0,1801,279995,5/25/2026,aAaPc000001BHBiKAO,Non Active Adult,46147,Jamestown,Boone,18011,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Western Boone County Com Sch District,,,Western Boone Jr-Sr High School,6,Western Boone Jr-Sr High School,6,,39.93518,-86.62913
aAf3x000001YhaeCAC,Atwater/Villas,Olthof Homes,,Active,,,Sedona (SFH),4,2.50,2,2,2444,431800,5/23/2026,aAaPc000000C6XtKAK,Non Active Adult,46069,Sheridan,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06794,-86.18028
aAf3x000001WTU0CAO,Sawyer Walk,M/I Homes,,Active,,,Berkeley Basement,4,2.50,2,2,3273,544490,5/29/2026,aAaPc000000U1JdKAK,Non Active Adult,46106,Bargersville,Johnson,18081,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Center Grove Com Sch Corp,Maple Grove Elementary School,8,Center Grove Middle School Central,8,Center Grove High School,10,,39.52297,-86.17236
aAfPc0000016BppKAE,Harvest Trail of Westfield/Signature Collection,David Weekley Homes,,Active,,,Hoosier,4,3.00,1,4,2378,590990,5/25/2026,aAaPc000000RtBhKAK,Non Active Adult,46074,Westfield,Hamilton,18057,"Indianapolis-Carmel-Greenwood, IN",26900,IN,Westfield-Washington Schools,Westfield Intermediate School; Monon Trail Elementary School,9; 6,Westfield Middle School,9,Westfield High School,10,,40.06467,-86.14415
